NODE OR WAY|QUESTION|ID|KEY|SCORE|VALIDATING|ANSWERS|shape|ICON
WAY|Su cosa si trova la strada ciclabile?|115.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1292008.88325977 5598410.269520347, 1291989.122426073 5598397.123351285)|radio_button_checked
WAY|La segnaletica è orizzontale, verticale o entrambi?|485.0|segnaletic|3.0|no|solo verticale, solo orizzontale, entrambi, nessuna|LINESTRING (1293702.97602099 5596756.010576469, 1293498.231376773 5596802.128204157)|radio_button_checked
WAY|La strada è una corsia riservata o no?|485.0|illuminaz|3.0|no|SEDE PROMISCUA PEDONALI E CICLABILI, CORSIA RISERVATA SU MARCIAPIEDE, SEDE PROPRIA, CORSIA RISERVATA SU SEDE STRADALE, SEDE PROMISCUA CICLABILI E VEICOLARI ZTL|LINESTRING (1293702.97602099 5596756.010576469, 1293498.231376773 5596802.128204157)|radio_button_checked
WAY|La strada è illuminata?|485.0|note_illum|3.0|no|si a tratti, si, no|LINESTRING (1293702.97602099 5596756.010576469, 1293498.231376773 5596802.128204157)|radio_button_checked
WAY|E' una strada a doppio senso o senso unico?|485.0|senso_marc|3.0|no|doppio senso, senso unico|LINESTRING (1293702.97602099 5596756.010576469, 1293498.231376773 5596802.128204157)|radio_button_checked
WAY|E' un centro abitato?|485.0|c_abitato|2.0|no|sì, no|LINESTRING (1293702.97602099 5596756.010576469, 1293498.231376773 5596802.128204157)|radio_button_checked
WAY|Di che superficie è fatta la strada?|485.0|tipo_fondo|3.0|no|asfalto, bettonella, cemento, stabilizzato, asfalto e bettonella, ghiaia, porfido, legno, autobloccante, pavimentato|LINESTRING (1293702.97602099 5596756.010576469, 1293498.231376773 5596802.128204157)|radio_button_checked
WAY|Su cosa si trova la ciclabile?|485.0|sede|3.0|no|su marciapiede, rilevato, rampa, in argine, in trincea, su ponte, A raso|LINESTRING (1293702.97602099 5596756.010576469, 1293498.231376773 5596802.128204157)|radio_button_checked
WAY|Su cosa si trova la strada ciclabile?|485.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1293702.97602099 5596756.010576469, 1293498.231376773 5596802.128204157)|radio_button_checked
WAY|La strada è illuminata?|410.0|note_illum|3.0|no|si a tratti, si, no|LINESTRING (1288717.291394518 5597524.459838581, 1288763.914622642 5597522.174288761, 1288792.870329877 5597520.718180295, 1288807.327085366 5597519.323331748, 1288810.790966663 5597519.479977016, 1288812.917393608 5597519.412248008, 1288816.355961943 5597518.768779697, 1288819.811405297 5597518.658717689, 1288823.254191711 5597518.148598703, 1288828.312892464 5597518.254438311, 1288832.175478404 5597518.398375411, 1288838.43029405 5597518.466109004, 1288849.452691274 5597517.848021889, 1288854.460758949 5597516.353624705, 1288861.814638653 5597513.31614737, 1288873.552134648 5597505.867457497, 1288887.537198257 5597498.153433096)|radio_button_checked
WAY|La strada è illuminata?|1115.0|note_illum|3.0|no|si a tratti, si, no|LINESTRING (1291799.466002325 5596750.490639417, 1291821.917140429 5596751.485321974, 1291839.936108436 5596742.319409481, 1291875.964849112 5596712.997766012)|radio_button_checked
WAY|La segnaletica è orizzontale, verticale o entrambi?|1263.0|segnaletic|3.0|no|solo verticale, solo orizzontale, entrambi, nessuna|LINESTRING (1300156.427818793 5592138.022638907, 1300112.753943792 5592153.467281616, 1300110.260820789 5592154.59259375, 1300107.994167013 5592156.126085588, 1300106.019729016 5592158.023276967, 1300104.394777458 5592160.229138257, 1300103.16644592 5592162.679686503, 1300102.370363718 5592165.303841288, 1300102.029622414 5592168.02548644, 1300102.154105981 5592170.765677849, 1300102.740204051 5592173.444933306, 1300103.770916603 5592175.98553797, 1300121.585332063 5592227.92245769, 1299402.853292851 5592586.599633424, 1299386.644097431 5592590.414159919, 1299331.487572974 5592619.155690474, 1299245.354703375 5592669.003370895)|radio_button_checked
WAY|La strada è una corsia riservata o no?|1263.0|illuminaz|3.0|no|SEDE PROMISCUA PEDONALI E CICLABILI, CORSIA RISERVATA SU MARCIAPIEDE, SEDE PROPRIA, CORSIA RISERVATA SU SEDE STRADALE, SEDE PROMISCUA CICLABILI E VEICOLARI ZTL|LINESTRING (1300156.427818793 5592138.022638907, 1300112.753943792 5592153.467281616, 1300110.260820789 5592154.59259375, 1300107.994167013 5592156.126085588, 1300106.019729016 5592158.023276967, 1300104.394777458 5592160.229138257, 1300103.16644592 5592162.679686503, 1300102.370363718 5592165.303841288, 1300102.029622414 5592168.02548644, 1300102.154105981 5592170.765677849, 1300102.740204051 5592173.444933306, 1300103.770916603 5592175.98553797, 1300121.585332063 5592227.92245769, 1299402.853292851 5592586.599633424, 1299386.644097431 5592590.414159919, 1299331.487572974 5592619.155690474, 1299245.354703375 5592669.003370895)|radio_button_checked
WAY|La strada è illuminata?|1263.0|note_illum|3.0|no|si a tratti, si, no|LINESTRING (1300156.427818793 5592138.022638907, 1300112.753943792 5592153.467281616, 1300110.260820789 5592154.59259375, 1300107.994167013 5592156.126085588, 1300106.019729016 5592158.023276967, 1300104.394777458 5592160.229138257, 1300103.16644592 5592162.679686503, 1300102.370363718 5592165.303841288, 1300102.029622414 5592168.02548644, 1300102.154105981 5592170.765677849, 1300102.740204051 5592173.444933306, 1300103.770916603 5592175.98553797, 1300121.585332063 5592227.92245769, 1299402.853292851 5592586.599633424, 1299386.644097431 5592590.414159919, 1299331.487572974 5592619.155690474, 1299245.354703375 5592669.003370895)|radio_button_checked
WAY|E' una strada a doppio senso o senso unico?|1263.0|senso_marc|3.0|no|doppio senso, senso unico|LINESTRING (1300156.427818793 5592138.022638907, 1300112.753943792 5592153.467281616, 1300110.260820789 5592154.59259375, 1300107.994167013 5592156.126085588, 1300106.019729016 5592158.023276967, 1300104.394777458 5592160.229138257, 1300103.16644592 5592162.679686503, 1300102.370363718 5592165.303841288, 1300102.029622414 5592168.02548644, 1300102.154105981 5592170.765677849, 1300102.740204051 5592173.444933306, 1300103.770916603 5592175.98553797, 1300121.585332063 5592227.92245769, 1299402.853292851 5592586.599633424, 1299386.644097431 5592590.414159919, 1299331.487572974 5592619.155690474, 1299245.354703375 5592669.003370895)|radio_button_checked
WAY|E' un centro abitato?|1263.0|c_abitato|2.0|no|sì, no|LINESTRING (1300156.427818793 5592138.022638907, 1300112.753943792 5592153.467281616, 1300110.260820789 5592154.59259375, 1300107.994167013 5592156.126085588, 1300106.019729016 5592158.023276967, 1300104.394777458 5592160.229138257, 1300103.16644592 5592162.679686503, 1300102.370363718 5592165.303841288, 1300102.029622414 5592168.02548644, 1300102.154105981 5592170.765677849, 1300102.740204051 5592173.444933306, 1300103.770916603 5592175.98553797, 1300121.585332063 5592227.92245769, 1299402.853292851 5592586.599633424, 1299386.644097431 5592590.414159919, 1299331.487572974 5592619.155690474, 1299245.354703375 5592669.003370895)|radio_button_checked
WAY|Di che superficie è fatta la strada?|1263.0|tipo_fondo|3.0|no|asfalto, bettonella, cemento, stabilizzato, asfalto e bettonella, ghiaia, porfido, legno, autobloccante, pavimentato|LINESTRING (1300156.427818793 5592138.022638907, 1300112.753943792 5592153.467281616, 1300110.260820789 5592154.59259375, 1300107.994167013 5592156.126085588, 1300106.019729016 5592158.023276967, 1300104.394777458 5592160.229138257, 1300103.16644592 5592162.679686503, 1300102.370363718 5592165.303841288, 1300102.029622414 5592168.02548644, 1300102.154105981 5592170.765677849, 1300102.740204051 5592173.444933306, 1300103.770916603 5592175.98553797, 1300121.585332063 5592227.92245769, 1299402.853292851 5592586.599633424, 1299386.644097431 5592590.414159919, 1299331.487572974 5592619.155690474, 1299245.354703375 5592669.003370895)|radio_button_checked
WAY|Su cosa si trova la ciclabile?|1263.0|sede|3.0|no|su marciapiede, rilevato, rampa, in argine, in trincea, su ponte, A raso|LINESTRING (1300156.427818793 5592138.022638907, 1300112.753943792 5592153.467281616, 1300110.260820789 5592154.59259375, 1300107.994167013 5592156.126085588, 1300106.019729016 5592158.023276967, 1300104.394777458 5592160.229138257, 1300103.16644592 5592162.679686503, 1300102.370363718 5592165.303841288, 1300102.029622414 5592168.02548644, 1300102.154105981 5592170.765677849, 1300102.740204051 5592173.444933306, 1300103.770916603 5592175.98553797, 1300121.585332063 5592227.92245769, 1299402.853292851 5592586.599633424, 1299386.644097431 5592590.414159919, 1299331.487572974 5592619.155690474, 1299245.354703375 5592669.003370895)|radio_button_checked
WAY|Su cosa si trova la strada ciclabile?|1263.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1300156.427818793 5592138.022638907, 1300112.753943792 5592153.467281616, 1300110.260820789 5592154.59259375, 1300107.994167013 5592156.126085588, 1300106.019729016 5592158.023276967, 1300104.394777458 5592160.229138257, 1300103.16644592 5592162.679686503, 1300102.370363718 5592165.303841288, 1300102.029622414 5592168.02548644, 1300102.154105981 5592170.765677849, 1300102.740204051 5592173.444933306, 1300103.770916603 5592175.98553797, 1300121.585332063 5592227.92245769, 1299402.853292851 5592586.599633424, 1299386.644097431 5592590.414159919, 1299331.487572974 5592619.155690474, 1299245.354703375 5592669.003370895)|radio_button_checked
WAY|La strada è illuminata?|1339.0|note_illum|3.0|no|si a tratti, si, no|LINESTRING (1288192.66962836 5591327.33536426, 1288191.81593289 5591325.91034608, 1288191.85252351 5591324.37163284, 1288192.15905626 5591323.29415359, 1288192.80442488 5591322.16320316, 1288192.69380593 5591321.35523146, 1288191.89205555 5591320.22753253, 1288190.29583317 5591319.55216346, 1288188.34920932 5591319.91295631, 1288184.04339419 5591322.39874288, 1288179.81993035 5591324.79649317, 1288171.1375021 5591328.87340261, 1288159.62218809 5591333.55278666, 1288149.08030766 5591336.70640309, 1288142.40207395 5591338.19976613, 1288135.38365518 5591339.70392674, 1288131.24063927 5591340.60426022, 1288123.86588583 5591341.60720918, 1288118.34868003 5591342.12407286, 1288108.32135913 5591342.69871563, 1288094.04713188 5591343.57902474, 1288070.90930644 5591344.14276982, 1288059.34039193 5591344.42462013, 1288043.80392076 5591345.77201888, 1288024.5173572 5591346.98216726, 1288018.15506297 5591347.69663383, 1288012.13564118 5591348.4856328, 1288006.9720571 5591349.41830316, 1287995.05322488 5591352.10293029, 1287986.53622149 5591354.67957723, 1287980.40049922 5591357.18064266, 1287973.84223355 5591359.78053435, 1287936.79687218 5591375.56294175, 1287908.99351935 5591387.46434364, 1287892.70160905 5591394.55860611, 1287876.5673225 5591403.95419025, 1287867.20345745 5591409.37647543, 1287859.34890791 5591414.06751044, 1287848.91705881 5591420.7195485, 1287837.06628732 5591428.2707941, 1287830.47665189 5591432.58000684, 1287825.97553954 5591435.62708133, 1287822.17446933 5591437.92587472, 1287821.32180594 5591439.23422939, 1287821.19607298 5591440.6476572, 1287821.60212916 5591442.72758195, 1287822.53007187 5591443.80861593, 1287823.90291979 5591444.14946232, 1287827.43774087 5591444.20817893)|radio_button_checked
WAY|La segnaletica è orizzontale, verticale o entrambi?|123.0|segnaletic|3.0|no|solo verticale, solo orizzontale, entrambi, nessuna|LINESTRING (1292734.248886743 5603486.867598428, 1292739.700115607 5603487.630789887, 1292828.06581397 5603565.702267691)|radio_button_checked
