NODE OR WAY|QUESTION|ID|KEY|SCORE|VALIDATING|ANSWERS|shape
WAY|La segnaletica è orizzontale, verticale o entrambi?|155.0|segnaletic|3.0|no|solo verticale, solo orizzontale, entrambi, nessuna|LINESTRING (1293897.881225908 5593360.079865334, 1293901.327817425 5593350.73441323, 1293908.811120557 5593345.028516982, 1293919.954477898 5593325.219894862)
WAY|Su cosa si trova la strada ciclabile?|155.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1293897.881225908 5593360.079865334, 1293901.327817425 5593350.73441323, 1293908.811120557 5593345.028516982, 1293919.954477898 5593325.219894862)
WAY|Su cosa si trova la strada ciclabile?|695.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1290855.85439282 5593849.45574753, 1290878.52748718 5593885.89761633, 1290919.61781318 5593951.60865163, 1290934.94976557 5593977.26177863)
WAY|La segnaletica è orizzontale, verticale o entrambi?|128.0|segnaletic|3.0|no|solo verticale, solo orizzontale, entrambi, nessuna|LINESTRING (1292716.950060013 5601329.516838994, 1292723.251247713 5601322.596815573, 1292695.23276358 5601117.733995399, 1292690.042223405 5601073.814661277, 1292687.121323011 5601062.553124885, 1292669.228848447 5600962.254342945, 1292646.899201433 5600839.786379449, 1292625.106668886 5600709.846524836, 1292614.291672641 5600649.806710954, 1292593.454914052 5600532.994304929)
WAY|Su cosa si trova la strada ciclabile?|128.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1292716.950060013 5601329.516838994, 1292723.251247713 5601322.596815573, 1292695.23276358 5601117.733995399, 1292690.042223405 5601073.814661277, 1292687.121323011 5601062.553124885, 1292669.228848447 5600962.254342945, 1292646.899201433 5600839.786379449, 1292625.106668886 5600709.846524836, 1292614.291672641 5600649.806710954, 1292593.454914052 5600532.994304929)
WAY|La segnaletica è orizzontale, verticale o entrambi?|157.0|segnaletic|3.0|no|solo verticale, solo orizzontale, entrambi, nessuna|LINESTRING (1292194.022442393 5593820.28572389, 1292246.036375421 5593782.759356896, 1292298.627304307 5593745.401890827, 1292351.416962809 5593708.42418307, 1292460.363442544 5593632.825502072, 1292571.47275138 5593553.547117225, 1292674.402462568 5593485.966695442, 1292710.791008951 5593465.21221938, 1292722.929118305 5593458.849307619, 1292797.397968335 5593421.921043778, 1292966.106695609 5593343.451179132, 1293031.45734306 5593313.11816198, 1293077.938172739 5593291.315040726)
WAY|Su cosa si trova la strada ciclabile?|157.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1292194.022442393 5593820.28572389, 1292246.036375421 5593782.759356896, 1292298.627304307 5593745.401890827, 1292351.416962809 5593708.42418307, 1292460.363442544 5593632.825502072, 1292571.47275138 5593553.547117225, 1292674.402462568 5593485.966695442, 1292710.791008951 5593465.21221938, 1292722.929118305 5593458.849307619, 1292797.397968335 5593421.921043778, 1292966.106695609 5593343.451179132, 1293031.45734306 5593313.11816198, 1293077.938172739 5593291.315040726)
WAY|La segnaletica è orizzontale, verticale o entrambi?|216.0|segnaletic|3.0|no|solo verticale, solo orizzontale, entrambi, nessuna|LINESTRING (1296476.286809184 5592838.252468699, 1296514.640147227 5592829.105563177, 1296586.249462318 5592813.310759626, 1296678.101430297 5592797.140280739, 1296931.622118196 5592753.306872972, 1297135.098070423 5592718.379102231, 1297592.108304734 5592640.27920758, 1297719.401336637 5592617.031102928, 1297856.253482557 5592585.234280068, 1297969.459063215 5592549.963378143, 1298050.189136182 5592518.219462955, 1298182.778988437 5592456.517678249, 1298255.853706699 5592420.775010264, 1298440.129114139 5592329.791461926, 1298567.689054633 5592266.846292558)
WAY|Su cosa si trova la strada ciclabile?|216.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1296476.286809184 5592838.252468699, 1296514.640147227 5592829.105563177, 1296586.249462318 5592813.310759626, 1296678.101430297 5592797.140280739, 1296931.622118196 5592753.306872972, 1297135.098070423 5592718.379102231, 1297592.108304734 5592640.27920758, 1297719.401336637 5592617.031102928, 1297856.253482557 5592585.234280068, 1297969.459063215 5592549.963378143, 1298050.189136182 5592518.219462955, 1298182.778988437 5592456.517678249, 1298255.853706699 5592420.775010264, 1298440.129114139 5592329.791461926, 1298567.689054633 5592266.846292558)
WAY|La segnaletica è orizzontale, verticale o entrambi?|545.0|segnaletic|3.0|no|solo verticale, solo orizzontale, entrambi, nessuna|LINESTRING (1299041.33247956 5592031.02080776, 1299136.26054729 5591983.90281393, 1299234.44828041 5591939.81465263, 1299382.25009227 5591867.18859331, 1299536.01938796 5591791.79655971, 1299652.8965561 5591731.09072988, 1299767.55517488 5591677.454283, 1299914.14624724 5591600.44298682)
WAY|Su cosa si trova la strada ciclabile?|545.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1299041.33247956 5592031.02080776, 1299136.26054729 5591983.90281393, 1299234.44828041 5591939.81465263, 1299382.25009227 5591867.18859331, 1299536.01938796 5591791.79655971, 1299652.8965561 5591731.09072988, 1299767.55517488 5591677.454283, 1299914.14624724 5591600.44298682)
WAY|Su cosa si trova la strada ciclabile?|739.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1292698.725306122 5603405.79665528, 1292699.924611646 5603405.555061241, 1292708.133009998 5603403.749519896, 1292740.795845278 5603387.527571873)
WAY|La segnaletica è orizzontale, verticale o entrambi?|160.0|segnaletic|3.0|no|solo verticale, solo orizzontale, entrambi, nessuna|LINESTRING (1293524.744333662 5593082.944151013, 1293547.863112798 5593072.214912564, 1293648.571173191 5593026.419258191, 1293694.260168784 5593008.881507874, 1293746.817043646 5592991.650922034, 1293806.309862134 5592976.844232337, 1293842.873407282 5592970.903022345, 1293945.955625337 5592960.676253838, 1293980.51904266 5592959.920357157, 1294043.617438058 5592960.435686593, 1294084.31528816 5592965.727331829, 1294114.091617237 5592969.635920689)
WAY|Su cosa si trova la strada ciclabile?|160.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1293524.744333662 5593082.944151013, 1293547.863112798 5593072.214912564, 1293648.571173191 5593026.419258191, 1293694.260168784 5593008.881507874, 1293746.817043646 5592991.650922034, 1293806.309862134 5592976.844232337, 1293842.873407282 5592970.903022345, 1293945.955625337 5592960.676253838, 1293980.51904266 5592959.920357157, 1294043.617438058 5592960.435686593, 1294084.31528816 5592965.727331829, 1294114.091617237 5592969.635920689)
WAY|La segnaletica è orizzontale, verticale o entrambi?|1233.0|segnaletic|3.0|no|solo verticale, solo orizzontale, entrambi, nessuna|LINESTRING (1289874.761882493 5596464.822597071, 1289877.883521931 5596464.888426553, 1289886.370255157 5596470.524066754, 1289889.426576167 5596473.90427911, 1289893.636853461 5596475.679780318, 1289899.699462957 5596475.839282957, 1289904.178850052 5596475.000500389, 1289911.384336956 5596472.860054007, 1289920.205321275 5596467.190041623, 1289929.576110589 5596462.374683706, 1289931.466611137 5596461.960929712, 1289943.739359974 5596455.838271059, 1289953.802653354 5596451.000752361, 1289960.947506631 5596446.952123428, 1289968.801346089 5596443.399745335, 1289981.419956885 5596437.254947572, 1289989.261448459 5596434.873290971, 1289992.812289935 5596434.075202098, 1290004.873516134 5596428.224225597, 1290014.752565637 5596423.304217982, 1290027.292568236 5596416.245486307, 1290037.160379497 5596410.972510478, 1290076.862644342 5596391.440947081, 1290089.221066436 5596384.211307895, 1290090.013514148 5596382.485661405, 1290099.627288977 5596379.782247737, 1290141.468295049 5596357.962834629, 1290148.32892406 5596354.497316282, 1290156.355469022 5596349.978730922, 1290194.669256932 5596324.34146748, 1290223.239483188 5596308.0583562, 1290247.775174675 5596293.107759797, 1290257.148293074 5596288.203752001, 1290279.490319341 5596273.996800873, 1290320.150983502 5596247.268347127, 1290329.507529383 5596241.84590548, 1290344.169594895 5596232.157490223, 1290367.171462175 5596217.2558008)
WAY|Su cosa si trova la strada ciclabile?|1233.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1289874.761882493 5596464.822597071, 1289877.883521931 5596464.888426553, 1289886.370255157 5596470.524066754, 1289889.426576167 5596473.90427911, 1289893.636853461 5596475.679780318, 1289899.699462957 5596475.839282957, 1289904.178850052 5596475.000500389, 1289911.384336956 5596472.860054007, 1289920.205321275 5596467.190041623, 1289929.576110589 5596462.374683706, 1289931.466611137 5596461.960929712, 1289943.739359974 5596455.838271059, 1289953.802653354 5596451.000752361, 1289960.947506631 5596446.952123428, 1289968.801346089 5596443.399745335, 1289981.419956885 5596437.254947572, 1289989.261448459 5596434.873290971, 1289992.812289935 5596434.075202098, 1290004.873516134 5596428.224225597, 1290014.752565637 5596423.304217982, 1290027.292568236 5596416.245486307, 1290037.160379497 5596410.972510478, 1290076.862644342 5596391.440947081, 1290089.221066436 5596384.211307895, 1290090.013514148 5596382.485661405, 1290099.627288977 5596379.782247737, 1290141.468295049 5596357.962834629, 1290148.32892406 5596354.497316282, 1290156.355469022 5596349.978730922, 1290194.669256932 5596324.34146748, 1290223.239483188 5596308.0583562, 1290247.775174675 5596293.107759797, 1290257.148293074 5596288.203752001, 1290279.490319341 5596273.996800873, 1290320.150983502 5596247.268347127, 1290329.507529383 5596241.84590548, 1290344.169594895 5596232.157490223, 1290367.171462175 5596217.2558008)
WAY|La segnaletica è orizzontale, verticale o entrambi?|126.0|segnaletic|3.0|no|solo verticale, solo orizzontale, entrambi, nessuna|LINESTRING (1294587.462713122 5601125.273567623, 1294583.124694066 5601126.324422842, 1294550.902127207 5601131.326478058, 1294523.870235167 5601136.833574834, 1294504.121421354 5601142.523691377, 1294486.300255686 5601148.41624916, 1294458.902068755 5601160.485738835, 1294446.690877066 5601168.107024475, 1294414.991160688 5601189.319228298, 1294312.624945465 5601259.443957496, 1294292.851419298 5601270.182878469, 1294280.731317199 5601274.663777317, 1294254.555706856 5601283.014518759, 1294219.676812791 5601294.774009797, 1294164.449304354 5601311.568469767, 1294157.346316141 5601313.732228789, 1294091.540641652 5601334.526145394, 1294065.710097394 5601343.51696079, 1293979.772569617 5601370.111230653, 1293965.668394837 5601374.357848899, 1293955.416461017 5601376.689889677, 1293948.255744616 5601379.28620214, 1293901.954694202 5601392.96164107, 1293872.287579813 5601399.922223012, 1293851.924191622 5601403.311137092, 1293828.071244368 5601405.178196265, 1293803.995592728 5601405.770963874, 1293779.475268384 5601403.837278958, 1293748.719543422 5601399.388089917, 1293705.007105887 5601392.254526462, 1293686.248078553 5601389.051269235, 1293621.45294994 5601368.427289832, 1293493.538120229 5601328.581998651, 1293428.78463507 5601309.225806815, 1293385.430596429 5601296.268516742, 1293368.27048693 5601292.107027236, 1293350.97247891 5601290.5270583, 1293325.606287339 5601289.301267055, 1293311.337819157 5601290.668915235, 1293181.270512865 5601307.791345211, 1292777.010523543 5601360.662209513, 1292765.798493458 5601361.388962905, 1292762.127663243 5601359.87260249, 1292752.064312004 5601351.10607576, 1292742.487326122 5601340.512145192, 1292733.413320055 5601334.442238834, 1292727.03762886 5601333.377784274, 1292720.140373973 5601332.871468697, 1292716.950060013 5601329.516838994)
WAY|Su cosa si trova la strada ciclabile?|126.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1294587.462713122 5601125.273567623, 1294583.124694066 5601126.324422842, 1294550.902127207 5601131.326478058, 1294523.870235167 5601136.833574834, 1294504.121421354 5601142.523691377, 1294486.300255686 5601148.41624916, 1294458.902068755 5601160.485738835, 1294446.690877066 5601168.107024475, 1294414.991160688 5601189.319228298, 1294312.624945465 5601259.443957496, 1294292.851419298 5601270.182878469, 1294280.731317199 5601274.663777317, 1294254.555706856 5601283.014518759, 1294219.676812791 5601294.774009797, 1294164.449304354 5601311.568469767, 1294157.346316141 5601313.732228789, 1294091.540641652 5601334.526145394, 1294065.710097394 5601343.51696079, 1293979.772569617 5601370.111230653, 1293965.668394837 5601374.357848899, 1293955.416461017 5601376.689889677, 1293948.255744616 5601379.28620214, 1293901.954694202 5601392.96164107, 1293872.287579813 5601399.922223012, 1293851.924191622 5601403.311137092, 1293828.071244368 5601405.178196265, 1293803.995592728 5601405.770963874, 1293779.475268384 5601403.837278958, 1293748.719543422 5601399.388089917, 1293705.007105887 5601392.254526462, 1293686.248078553 5601389.051269235, 1293621.45294994 5601368.427289832, 1293493.538120229 5601328.581998651, 1293428.78463507 5601309.225806815, 1293385.430596429 5601296.268516742, 1293368.27048693 5601292.107027236, 1293350.97247891 5601290.5270583, 1293325.606287339 5601289.301267055, 1293311.337819157 5601290.668915235, 1293181.270512865 5601307.791345211, 1292777.010523543 5601360.662209513, 1292765.798493458 5601361.388962905, 1292762.127663243 5601359.87260249, 1292752.064312004 5601351.10607576, 1292742.487326122 5601340.512145192, 1292733.413320055 5601334.442238834, 1292727.03762886 5601333.377784274, 1292720.140373973 5601332.871468697, 1292716.950060013 5601329.516838994)
WAY|La segnaletica è orizzontale, verticale o entrambi?|1374.0|segnaletic|3.0|no|solo verticale, solo orizzontale, entrambi, nessuna|LINESTRING (1303524.661803958 5601042.576230251, 1303542.886290697 5600998.01580665, 1303563.65372663 5600946.173539897, 1303567.928482046 5600932.335403318, 1303575.012950015 5600910.856989459, 1303581.953375914 5600885.051406845, 1303586.255451521 5600863.666321089, 1303589.792245358 5600840.210787552, 1303592.480644488 5600820.556778685, 1303594.116503455 5600802.754723647, 1303594.495676019 5600784.85506903, 1303595.046229974 5600763.735655881, 1303593.941346596 5600743.090982839, 1303589.778615728 5600689.150846581, 1303585.054848774 5600635.090085929, 1303575.794035682 5600545.129182934, 1303568.890899682 5600488.34754192, 1303565.318604114 5600456.327743904, 1303545.734759899 5600336.531647325, 1303531.494972046 5600251.770840768, 1303515.103673841 5600160.934652335, 1303508.090651455 5600117.57324592, 1303503.638097351 5600092.570759296, 1303501.420919194 5600076.156773123, 1303500.872998536 5600059.686906567, 1303501.178277076 5600043.747414198, 1303502.856017451 5600027.203060712, 1303516.086780848 5599972.824269489, 1303532.739847248 5599929.229967638, 1303563.421404847 5599846.880546479, 1303591.395219282 5599775.24166513, 1303628.826298368 5599686.519391069, 1303656.020822701 5599624.967793882, 1303667.286358912 5599603.631730611, 1303672.181814221 5599591.730910168, 1303697.205995723 5599531.929227551, 1303722.276901305 5599481.906814087, 1303756.31400456 5599425.156905734, 1303778.177440016 5599395.92102488, 1303816.350145715 5599346.298207292, 1303846.029566266 5599309.255541683, 1303875.411969513 5599271.664014618, 1303884.99890221 5599258.48844838, 1303889.597120025 5599246.039055518, 1303892.601342713 5599244.261695213, 1303917.026345785 5599250.149056637, 1303922.654320273 5599243.533278477, 1303934.578189041 5599233.632553107, 1303941.346762838 5599227.816827491, 1303945.073929129 5599222.661980484, 1303947.382288281 5599216.716416314, 1303949.3380729 5599208.547200852, 1303951.284555377 5599200.098869573, 1303973.110433699 5599178.129778962)
